Metadata_Plate,Metadata_Well,Metadata_broad_sample,Metadata_moa
26239,f16,BRD-K86509404-001-02-0,CDK inhibitor
26239,f19,BRD-K86600316-003-01-2,Adrenergic receptor antagonist
26239,f20,BRD-K86727142-001-06-6,HCV inhibitor|XIAP inhibitor
26239,f21,BRD-K86873305-236-03-0,Bacterial cell wall synthesis inhibitor
26239,f22,BRD-K86882815-001-01-6,dopamine receptor agonist|prolactin inhibitor|prolactin secretion inhibitor
26239,f23,BRD-K86958018-001-01-9,TRPV agonist
26239,f24,BRD-K87048468-003-01-9,Serotonin receptor antagonist
26239,g01,BRD-K87049188-001-03-6,chelating agent|dopamine beta hydroxylase inhibitor
26239,g08,BRD-K87510569-001-01-0,CC chemokine receptor antagonist
26239,g09,BRD-K87696786-003-01-0,glutamate receptor antagonist
26239,g14,BRD-K87990216-001-03-7,Glucocorticoid receptor agonist
26239,g15,BRD-K87991767-001-02-0,carbonic anhydrase inhibitor|cyclooxygenase inhibitor
26239,g16,BRD-K88090157-050-03-3,antihistamine
26239,g21,BRD-K88282786-066-04-9,cannabinoid receptor agonist
26239,g22,BRD-K88358234-003-01-4,serotonin receptor agonist|nerve growth factor agonist|neurotrophic factor enhancer
26239,g23,BRD-K88366685-300-03-7,3-ketoacyl CoA thiolase inhibitor
26239,g24,BRD-K88405679-003-01-5,antihistamine
26239,h01,BRD-K88429204-001-04-7,dihydrofolate reductase inhibitor
26239,h02,BRD-K88544581-001-01-2,ACAT inhibitor
26239,h05,BRD-K88568253-065-02-1,monoamine oxidase inhibitor
26239,h06,BRD-K88611939-001-01-8,Glutamate receptor agonist
26239,h08,BRD-K88677950-001-01-3,MAP kinase inhibitor|MEK inhibitor
26239,h10,BRD-K88741031-001-01-0,EGFR inhibitor|tyrosine kinase inhibitor
26239,h11,BRD-K88743730-001-01-0,serotonin receptor partial agonist
26239,h12,BRD-K88759641-003-01-0,Angiotensin receptor antagonist
26239,h13,BRD-K88789588-001-03-2,aromatase inhibitor
26239,h14,BRD-K88809146-003-02-1,monoamine oxidase inhibitor
26239,h15,BRD-K88849294-001-02-1,Tyrosine phosphatase inhibitor
26239,h16,BRD-K88871508-001-01-9,Dopamine receptor agonist
26239,h18,BRD-K89046952-001-03-4,bacterial cell wall synthesis inhibitor
26239,h21,BRD-K89055274-048-03-7,muscle relaxant
26239,h22,BRD-K89085489-001-02-6,apoptosis stimulant|retinoid receptor agonist
26239,h23,BRD-K89125793-001-05-4,antiprotozoal agent
26239,h24,BRD-K89152108-001-03-3,thyroid hormone stimulant
26239,i01,BRD-K89210380-001-03-8,vitamin B
26239,i04,BRD-K89272762-001-04-4,chloride channel blocker
26239,i07,BRD-K89274813-001-01-5,acetylcholine release enhancer
26239,i08,BRD-K89375097-300-04-7,Acetylcholine receptor antagonist
26239,i09,BRD-K89402695-001-01-5,Thromboxane receptor antagonist
26239,i13,BRD-K89732114-001-02-6,dopamine receptor antagonist
26239,i14,BRD-K89923877-003-02-4,acetylcholine receptor antagonist
26239,i15,BRD-K89930444-001-01-9,tyrosine kinase inhibitor
26239,i16,BRD-K89997465-001-02-0,dopamine receptor antagonist
26239,i17,BRD-K90027355-001-03-4,mineralocorticoid receptor antagonist
26239,i23,BRD-K90259198-003-04-8,calmodulin antagonist|potassium channel blocker|squalene monooxygenase channel blocker
26239,i24,BRD-K90333595-001-02-8,adrenergic receptor antagonist
26239,j01,BRD-K90524085-001-05-2,phosphodiesterase inhibitor|platelet aggregation inhibitor
26239,j04,BRD-K90574421-001-01-9,Serotonin receptor agonist
26239,j08,BRD-K90789829-003-03-3,Adrenergic inhibitor
26239,j09,BRD-K90976994-001-02-1,Bile acid
26239,j10,BRD-K91243525-001-01-5,Neurotensin receptor antagonist
26239,j11,BRD-K91263825-001-02-8,tricyclic antidepressant
26239,j13,BRD-K91315211-334-02-3,Histamine receptor agonist
26239,j15,BRD-K91336023-001-01-4,Dopamine receptor agonist
26239,j16,BRD-K91370081-001-04-6,DNA synthesis inhibitor
26239,j19,BRD-K91904471-001-01-6,p38 MAPK inhibitor
26239,j20,BRD-K92000912-001-06-8,cannabinoid receptor antagonist
26239,j24,BRD-K92015269-001-01-6,dopamine uptake inhibitor
26239,k02,BRD-K92049597-001-04-2,sodium channel blocker
26239,k04,BRD-K92093830-003-05-0,topoisomerase inhibitor
26239,k05,BRD-K92138166-001-01-0,other antibiotic
26239,k09,BRD-K92492521-001-01-1,Leukotriene receptor antagonist
26239,k12,BRD-K92678294-001-01-0,Isoflavone
26239,k14,BRD-K92726801-003-02-7,Haemostatic agent
26239,k17,BRD-K92731339-227-02-3,ACE inhibitor
26239,k18,BRD-K92758126-001-06-3,NFkB pathway inhibitor
26239,k19,BRD-K92778217-001-04-6,Cyclooxygenase inhibitor
26239,k20,BRD-K92830582-003-04-8,adrenergic receptor antagonist
26239,k22,BRD-K92984783-003-02-4,Serotonin receptor antagonist
26239,l01,BRD-K93080877-001-02-1,tripeptidyl peptidase inhibitor
26239,l02,BRD-K93176058-001-01-0,retinoid receptor agonist
26239,l03,BRD-K93188295-300-01-4,adrenergic receptor antagonist
26239,l05,BRD-K93258693-001-02-5,PPAR receptor antagonist
26239,l06,BRD-K93280214-004-02-3,GABA receptor antagonist
26239,l09,BRD-K93325701-001-03-0,SRC inhibitor
26239,l10,BRD-K93332168-001-03-2,Monoamine oxidase inhibitor
26239,l11,BRD-K93441486-067-03-7,Acetylcholine receptor antagonist
26239,l12,BRD-K93460210-001-01-3,Serotonin receptor antagonist
26239,l13,BRD-K93461745-001-01-5,Serotonin receptor agonist
26239,l14,BRD-K93480852-001-02-2,calcium/calmodulin dependent protein kinase inhibitor
26239,l19,BRD-K93568044-001-03-1,glucocorticoid receptor agonist
26239,l20,BRD-K93658967-001-01-7,CDK inhibitor|CFTR channel activator|glycogen synthase kinase inhibitor|JNK inhibitor
26239,l21,BRD-K93754473-001-02-9,estrogen receptor antagonist|selective estrogen receptor modulator (SERM)
26239,l22,BRD-K94144010-001-05-5,nicotine metabolite
26239,m04,BRD-K94270326-004-01-0,dopamine receptor antagonist
26239,m06,BRD-K94379058-001-03-5,cannabinoid receptor inverse agonist
26239,m07,BRD-K94441233-001-03-1,HMGCR inhibitor
26239,m08,BRD-K94512704-001-01-3,dopamine receptor antagonist
26239,m12,BRD-K94689771-001-02-5,CYP1B1 inhibitor
26239,m17,BRD-K94832621-001-01-5,estrogen receptor antagonist|selective estrogen receptor modulator (SERM)
26239,m19,BRD-K94841585-001-02-8,laxative|free radical generator
26239,m21,BRD-K94887716-001-01-5,Serotonin receptor agonist
26239,m22,BRD-K94920105-001-01-3,PARP inhibitor
26239,m24,BRD-K95202259-001-01-9,p38 MAPK inhibitor
26239,n01,BRD-K95237249-001-04-2,Uricosuric blocker
26239,n02,BRD-K95309561-001-04-9,estrogen receptor agonist
26239,n04,BRD-K95435023-001-01-0,c-Met inhibitor|hepatocyte growth factor receptor inhibitor
26239,n07,BRD-K95603879-001-03-4,ATPase inhibitor
26239,n08,BRD-K95609758-001-01-1,potassium channel activator
26239,n11,BRD-K95655893-001-01-0,VEGFR kinase inhibitor
26239,n12,BRD-K95676198-001-02-6,JAK inhibitor
26239,n15,BRD-K95739795-001-01-1,Vesicular monoamine transporter inhibitor
26239,n16,BRD-K95763993-001-03-7,PDGFR receptor inhibitor
26239,n17,BRD-K95785537-001-04-1,src inhibitor
26239,n20,BRD-K95851186-001-02-9,GABA receptor modulator
26239,n21,BRD-K95899059-003-01-0,Serotonin receptor agonist
26239,n22,BRD-K95992530-001-02-4,integrin antagonist
26239,n23,BRD-K96119599-001-04-7,Melanin inhibitor
26239,n24,BRD-K96144918-001-02-3,KPL-1 tumor suppressor
26239,o04,BRD-K96263742-001-02-3,PPAR receptor agonist
26239,o05,BRD-K96271548-001-02-2,antioxidant
26239,o07,BRD-K96402602-001-01-8,PPMTase inhibitor
26239,o08,BRD-K96527333-001-03-4,GABA receptor modulator
26239,o10,BRD-K96670504-001-01-9,Glucokinase inhibitor
26239,o13,BRD-K96720755-001-01-8,Vasopressin receptor antagonist
26239,o14,BRD-K96799727-001-01-7,HSP inhibitor
26239,o15,BRD-K96809896-001-01-9,p38 MAPK inhibitor
26239,o16,BRD-K96862998-001-03-1,TGF beta receptor inhibitor
26239,o17,BRD-K97061094-001-03-2,Histamine receptor antagonist
26239,o18,BRD-K97118047-001-01-2,Casein kinase inhibitor
26239,o19,BRD-K97158071-001-04-1,Dopamine receptor antagonist
26239,o20,BRD-K97181089-001-02-7,sodium channel blocker
26239,o22,BRD-K97330509-001-01-4,src inhibitor
26239,o23,BRD-K97354755-001-01-5,src inhibitor
26239,o24,BRD-K97365803-001-01-3,PI3K inhibitor
26239,p01,BRD-K97399794-001-07-0,polar auxin transport inhibitor
26239,p02,BRD-K97440753-066-03-3,adrenergic receptor antagonist|prolactin inhibitor
26239,p04,BRD-K97509413-001-01-8,AGE inhibitor|estrogen receptor agonist|estrogen receptor ligand
26239,p05,BRD-K97521363-001-03-9,glycolysis inhibitor
26239,p06,BRD-K97530723-001-04-3,melatonin receptor agonist|nitric oxide synthase inhibitor
26239,p07,BRD-K97564742-103-01-9,histamine receptor antagonist
26239,p10,BRD-K97688263-001-02-9,sodium channel blocker
26239,p13,BRD-K97746869-001-04-9,ATP channel blocker
26239,p14,BRD-K97752965-001-01-6,ATP channel activator|nitric oxide donor|potassium channel agonist
26239,p15,BRD-K97799481-002-03-6,Adenosine receptor antagonist
26239,p16,BRD-K97810537-001-03-7,glucocorticoid receptor agonist
26239,p17,BRD-K98039984-001-03-0,glucocorticoid receptor agonist
26239,p18,BRD-K98143437-001-01-7,p38 MAPK inhibitor|interleukin inhibitor|tumor necrosis factor production inhibitor
26239,p20,BRD-K98157055-001-04-2,glutamate receptor antagonist
26239,p21,BRD-K98174813-001-05-7,bacterial 30S ribosomal subunit inhibitor
26239,p23,BRD-K98297262-001-01-1,"1,3-beta-glucan synthase inhibitor"
26239,p24,BRD-K98521173-001-03-8,mineralocorticoid receptor agonist
24277,a01,BRD-K18250272-003-03-7,local anesthetic
24277,a02,BRD-K18316707-001-01-9,cannabinoid receptor antagonist
24277,a04,BRD-K18550767-001-02-8,interleukin inhibitor
24277,a05,BRD-K18574842-323-03-3,bacterial cell wall synthesis inhibitor
24277,a06,BRD-K18619710-001-03-7,steroid
24277,a07,BRD-K18742343-001-03-2,PKA inhibitor
24277,a08,BRD-K18757346-001-02-9,thromboxane receptor agonist
24277,a09,BRD-K18779551-003-03-7,acetylcholine release stimulant|adrenergic transmitter uptake inhibitor|reducing agent
24277,a10,BRD-K18787491-001-05-2,MEK inhibitor
24277,a11,BRD-K18799075-001-01-0,cannabinoid receptor partial agonist
24277,a12,BRD-K18816859-001-01-4,Serotonin receptor agonist
24277,a15,BRD-K18909381-001-01-4,serotonin receptor agonist
24277,a16,BRD-K18910433-001-04-4,estrogen receptor agonist
24277,a19,BRD-K19111024-001-04-3,PPAR receptor agonist
24277,a20,BRD-K19295594-001-04-4,BCL inhibitor|MCL1 inhibitor
24277,a21,BRD-K19309090-300-03-0,acetylcholine receptor agonist
24277,a22,BRD-K19352500-332-03-7,dopamine receptor antagonist
24277,a23,BRD-K19360254-001-01-3,Dopamine receptor agonist
24277,b01,BRD-K19462402-003-03-0,adrenergic receptor antagonist|calcium channel blocker
24277,b03,BRD-K19533706-001-01-9,Angiogenesis inhibitor
24277,b04,BRD-K19554809-001-01-1,serotonin receptor agonist
24277,b05,BRD-K19605405-001-01-9,adenosine receptor antagonist
24277,b07,BRD-K20141153-003-03-8,norepinephrine transporter inhibitor|adrenergic transmitter uptake inhibitor
24277,b08,BRD-K20152659-001-02-0,Cholesterol inhibitor
24277,b10,BRD-K20620780-001-01-0,dopamine receptor antagonist
24277,b11,BRD-K20655524-003-04-7,psychoactive drug
24277,b15,BRD-K20714604-001-01-5,Serotonin receptor partial agonist
24277,b16,BRD-K20742498-001-01-5,serotonin receptor antagonist
24277,b17,BRD-K20755323-001-01-8,sphingosine kinase inhibitor
24277,b18,BRD-K20995441-001-01-7,Opioid receptor agonist
24277,b19,BRD-K21283037-001-02-5,glutamate inhibitor
24277,b20,BRD-K21350491-001-02-1,acid sensing ion channel blocker|sodium channel blockers|TRPP3 channel inhibitor|TRPV modulator
24277,b21,BRD-K21450440-001-04-7,carbonic anhydrase inhibitor
24277,b22,BRD-K21520694-001-02-4,PABA antagonist
24277,b23,BRD-K21548250-001-01-3,sodium channel blocker
24277,b24,BRD-K21565985-001-04-3,adrenergic receptor agonist
24277,c01,BRD-K21667562-001-01-4,FAAH transport inhibitor|anandamide transport inhibitor|nucelar factor of activated T-cells inhibitor|TRPV agonist
24277,c02,BRD-K21680192-300-05-2,topoisomerase inhibitor
24277,c03,BRD-K21733600-001-02-6,cyclooxygenase inhibitor
24277,c04,BRD-K21853356-001-04-4,EGFR inhibitor
24277,c07,BRD-K22031190-001-04-6,Prostanoid receptor antagonist
24277,c08,BRD-K22134346-001-04-1,HMGCR inhibitor
24277,c09,BRD-K22193694-001-04-5,Topical sunscreen agent
24277,c10,BRD-K22385716-001-01-7,casein kinase inhibitor|mTOR inhibitor|PI3K inhibitor
24277,c17,BRD-K22861715-001-03-4,breast cancer resistance protein inhibitor
24277,c19,BRD-K22969690-001-02-6,bacterial 50S ribosomal subunit inhibitor
24277,c21,BRD-K23301018-001-02-6,antiprotozoal agent
24277,c23,BRD-K23335153-300-01-7,glutamate receptor positive allosteric modulator
24277,c24,BRD-K23383398-001-01-6,LXR agonist|ABC transporter expression enhancer|ROR inverse agonist
24277,d02,BRD-K23478508-001-03-7,ATPase inhibitor
24277,d03,BRD-K23541596-300-04-9,histamine receptor agonist
24277,d04,BRD-K23566484-001-04-5,androgen receptor antagonist
24277,d05,BRD-K23583188-001-05-6,EGFR inhibitor|tyrosine kinase inhibitor
24277,d06,BRD-K23704908-001-03-2,serine protease inhibitor
24277,d07,BRD-K23913458-001-02-5,Vitamin K antagonist
24277,d08,BRD-K23922020-075-01-1,acetylcholine receptor agonist
24277,d10,BRD-K24084088-001-02-2,adenosine receptor antagonist
24277,d13,BRD-K24132293-001-02-0,glutathione transferase inhibitor
24277,d14,BRD-K24201553-003-02-4,Serotonin receptor antagonist
24277,d17,BRD-K24240364-003-02-1,Glutamate receptor antagonist
24277,d18,BRD-K24396733-001-01-1,dopamine receptor agonist
24277,d20,BRD-K24526313-001-08-6,Potassium channel activator
24277,e05,BRD-K25224017-001-04-5,serotonin receptor antagonist
24277,e07,BRD-K25394294-001-04-0,Cyclooxygenase inhibitor
24277,e11,BRD-K25433859-003-11-4,norepinephrine reputake inhibitor|tricyclic antidepressant
24277,e13,BRD-K25741894-001-03-8,acetylcholinesterase inhibitor
24277,e15,BRD-K25875056-001-01-2,Protein tyrosine kinase activator
24277,e16,BRD-K25906698-303-01-9,histamine receptor agonist
24277,e21,BRD-K26160755-003-01-8,Imidazoline receptor agonist
24277,e22,BRD-K26373640-001-02-8,IKK inhibitor
24277,f03,BRD-K26429091-051-01-9,acetylcholine receptor antagonist
24277,f04,BRD-K26521938-001-04-9,prostanoid receptor agonist
24277,f05,BRD-K26548821-001-01-8,Dopamine receptor agonist
24277,f06,BRD-K26573499-300-01-3,Adrenergic receptor agonist
24277,f12,BRD-K26979635-001-01-1,Glutamate receptor antagonist
24277,f13,BRD-K26997899-001-01-4,microtubule inhibitor|tubulin inhibitor
24277,f15,BRD-K27141178-001-01-0,Serotonin receptor antagonist
24277,f20,BRD-K27305650-001-04-2,mTOR inhibitor|PI3K inhibitor|DNA dependent protein kinase inhibitor|phosphodiesterase inhibitor|PLK inhibitor
24277,f21,BRD-K27316855-001-02-6,vitamin D receptor agonist
24277,f23,BRD-K27351809-001-02-0,progesterone receptor agonist
24277,g01,BRD-K27450477-001-03-9,Adenosine deaminase inhibitor
24277,g02,BRD-K27499107-001-02-6,IP receptor activator
24277,g06,BRD-K27710560-001-02-6,SIRT inhibitor
24277,g07,BRD-K27737647-001-03-4,PKA inhibitor
24277,g09,BRD-K27871032-001-02-6,Ergoline alkaloid
24277,g11,BRD-K28115081-001-01-9,Platelet activating factor receptor antagonist
24277,g12,BRD-K28137194-003-01-3,GABA receptor agonist
24277,g13,BRD-K28143534-001-01-4,histamine receptor antagonist
24277,g15,BRD-K28183345-003-05-6,Dihydrofolate reductase inhibitor
24277,g17,BRD-K28307902-001-04-3,androgen receptor antagonist
24277,g18,BRD-K28453807-003-05-4,Cholinergic receptor antagonist
24277,g23,BRD-K28578425-001-01-3,phosphodiesterase inhibitor
24277,g24,BRD-K28667196-001-02-9,Increases arterial blood pressure
24277,h01,BRD-K28680267-001-01-8,CCK receptor antagonist
24277,h02,BRD-K28761384-003-03-6,dopamine receptor antagonist
24277,h05,BRD-K28761891-001-01-0,melatonin receptor agonist
24277,h06,BRD-K28806945-001-01-9,dopamine receptor antagonist
24277,h07,BRD-K28863208-001-01-2,Cholinergic receptor agonist
24277,h08,BRD-K28907958-001-01-9,retinoid receptor agonist
24277,h09,BRD-K28936863-051-04-1,histamine receptor agonist|leukotriene receptor antagonist|phosphodiesterase inhibitor
24277,h10,BRD-K29113274-001-03-6,Sterol demethylase inhibitor
24277,h12,BRD-K29178788-001-02-0,Furoquinoline alkaloid
24277,h13,BRD-K29359156-001-04-6,H+/K+-ATPase inhibitor
24277,h16,BRD-K29555132-001-02-2,Cannabinoid receptor agonist
24277,h17,BRD-K29582677-001-02-7,Calcium channel blocker
24277,h18,BRD-K29668683-300-01-4,sigma receptor antagonist
24277,h21,BRD-K29673530-001-03-9,tyrosine kinase inhibitor
24277,h22,BRD-K29950728-048-02-6,estrogen receptor antagonist
24277,h23,BRD-K30197592-001-01-5,Serotonin receptor agonist
24277,i01,BRD-K30240666-051-05-0,histamine receptor antagonist
24277,i02,BRD-K30421593-050-02-3,adrenergic receptor antagonist
24277,i03,BRD-K30480208-001-04-5,Electrolyte reabsorption inhibitor
24277,i08,BRD-K30685142-001-04-8,thyroid hormone stimulant
24277,i09,BRD-K30867024-001-01-1,serotonin receptor antagonist
24277,i11,BRD-K30990140-003-01-6,Cyclooxygenase inhibitor
24277,i12,BRD-K31054881-300-01-3,Adrenergic receptor antagonist
24277,i13,BRD-K31238592-001-01-6,CCK receptor antagonist|gastrin inhibitor
24277,i16,BRD-K31342827-001-05-4,PKC inhibitor
24277,i18,BRD-K31491153-001-01-2,serotonin receptor agonist
24277,i19,BRD-K31542390-001-01-5,dehydrogenase inhibitor|inositol monophosphatase inhibitor
24277,i20,BRD-K31611373-001-02-7,Prostanoid receptor agonist
24277,i23,BRD-K31627533-001-03-8,glucocorticoid receptor agonist
24277,i24,BRD-K31633810-003-01-0,Acetylcholine receptor antagonist
24277,j03,BRD-K31699485-001-01-9,glutamate receptor modulator
24277,j04,BRD-K31792052-004-01-9,interleukin receptor antagonist
24277,j09,BRD-K31843556-001-01-7,PPAR receptor anatagonist|PPAR receptor antagonist
24277,j10,BRD-K31912990-003-01-0,neuropeptide receptor antagonist
24277,j12,BRD-K31987754-001-01-2,Cannabinoid receptor agonist
24277,j15,BRD-K32164935-001-06-8,ATP channel blocker
24277,j16,BRD-K32247306-001-04-7,GABA receptor antagonist
24277,j19,BRD-K32292990-001-01-0,EGFR inhibitor
24277,j20,BRD-K32412559-001-01-7,Adrenergic receptor antagonist
24277,j23,BRD-K32501161-001-01-7,dopamine uptake inhibitor
24277,j24,BRD-K32526544-001-01-2,Potassium channel activator
24277,k02,BRD-K32584078-001-02-3,AKT inhibitor|HCV NS5B RdRp inhibitor
24277,k04,BRD-K32645441-001-01-4,serotonin receptor agonist
24277,k05,BRD-K32696739-001-02-6,Monoamine oxidase inhibitor
24277,k06,BRD-K32744045-001-04-9,aldehyde dehydrogenase inhibitor|DNA methyltransferase inhibitor|TRPV agonist
24277,k09,BRD-K32755366-003-03-4,Norepinephrine transporter inhibitor
24277,k10,BRD-K32821942-001-04-9,dehydrogenase inhibitor
24277,k11,BRD-K32828673-001-01-5,tubulin polymerization inhibitor
24277,k12,BRD-K32830106-003-11-3,adrenergic receptor agonist
24277,k14,BRD-K33204703-001-04-6,PDGFR receptor inhibitor
24277,k17,BRD-K33211335-337-03-7,glutamate receptor antagonist|sigma receptor agonist
24277,k19,BRD-K33308633-001-01-6,calcineurin inhibitor
24277,k20,BRD-K33396764-001-02-0,Omega 3 fatty acid stimulant
24277,k22,BRD-K33453211-003-03-2,Histamine receptor antagonist
24277,l01,BRD-K33459542-001-02-5,sigma receptor agonist
24277,l02,BRD-K33583600-001-03-9,guanylate cyclase activator
24277,l03,BRD-K33710385-001-05-4,mycolic synthesis inhibitor
24277,l04,BRD-K33818169-003-01-2,LXR agonist|ABC transporter expression enhancer
24277,l05,BRD-K33864865-001-01-7,CCK receptor antagonist
24277,l06,BRD-K33882852-003-01-0,benzodiazepine receptor agonist
24277,l10,BRD-K34014345-001-02-6,Anti-inflammatory
24277,l11,BRD-K34034388-300-01-0,dopamine uptake inhibitor
24277,l12,BRD-K34092021-001-02-3,TRPV agonist|cannabinoid receptor agonist
24277,l13,BRD-K34154330-003-04-9,GABA receptor modulator
24277,l17,BRD-K34170797-001-01-1,FXR agonist
24277,l20,BRD-K34415467-003-04-9,histamine receptor antagonist
24277,l21,BRD-K34568562-001-02-7,interferon inducer
24277,l22,BRD-K34608650-001-01-6,Cannabinoid receptor agonist
24277,m02,BRD-K34685430-001-01-1,dopamine receptor antagonist|serotonin receptor antagonist
